p-number,location,unit,name,registration_number,unit_2,location_2,parking_number,location_3,floor,rooms_description,levels,shops,flats,offices,age,location_4,municipality_number,building,building_2,building_3
17562742,Jabal Ali First,2115-,AZIZI DAISY,,1010,7.21,1F-46,0.46,10,1 B/R,,,,,,76.72,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562743,Jabal Ali First,2115-,AZIZI DAISY,,209,49.69,G-09,1.06,2,2 B/R,,,,,,176.12,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562744,Jabal Ali First,2115-,AZIZI DAISY,,1002,17.12,1F-37,0.88,10,2 B/R,,,,,,146.22,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562745,Jabal Ali First,2115-,AZIZI DAISY,,212,76.8,"G-17, G-18  1",1.11,2,2 B/R,,,,,,185.38,5910000.0,Al Furjan,AZIZI. DAISY,Commercial
17562746,Jabal Ali First,2115-,AZIZI DAISY,,608,20.07,"1F-83, 1F-84",1.0,6,3 B/R,,,,,,166.27,5910000.0,Al Furjan,AZIZI. DAISY,Commercial
17562747,Jabal Ali First,2115-,AZIZI DAISY,,812,20.03,"1F-19, 1F-20",1.0,8,3 B/R,,,,,,166.67,5910000.0,Al Furjan,AZIZI. DAISY,Commercial
17562748,Jabal Ali First,2115-,AZIZI DAISY,,506,10.32,G-64,0.71,5,2 B/R,,,,,,119.07,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562749,Jabal Ali First,2115-,AZIZI DAISY,,903,7.1,1F-23,0.7,9,2 B/R,,,,,,116.77,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562750,Jabal Ali First,2115-,AZIZI DAISY,,313,14.21,IF-91,0.74,3,2 B/R,,,,,,122.78,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562751,Jabal Ali First,2115-,AZIZI DAISY,,510,7.17,G-67,0.46,5,1 B/R,,,,,,76.68,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562756,Jabal Ali First,2115-,AZIZI DAISY,,904,9.53,1F-24,0.72,9,2 B/R,,,,,,120.62,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562757,Jabal Ali First,2115-,AZIZI DAISY,,208,99.42,"G-10, G-11",1.47,2,3 B/R,,,,,,245.56,5910000.0,Al Furjan,AZIZI. DAISY,Commercial
17562758,Jabal Ali First,2115-,AZIZI DAISY,,605,7.38,G-78,0.47,6,1 B/R,,,,,,78.83,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562759,Jabal Ali First,2115-,AZIZI DAISY,,504,9.48,G-62,0.72,5,2 B/R,,,,,,120.57,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562760,Jabal Ali First,2115-,AZIZI DAISY,,610,7.17,G-84,0.46,6,1 B/R,,,,,,76.68,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562761,Jabal Ali First,2115-,AZIZI DAISY,,507,17.79,G-65,0.76,5,2 B/R,,,,,,126.59,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562762,Jabal Ali First,2115-,AZIZI DAISY,,1011,7.15,1F-49,0.48,10,1 B/R,,,,,,79.95,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562763,Jabal Ali First,2115-,AZIZI DAISY,,412,20.01,"G-55, G-56",1.0,4,3 B/R,,,,,,166.61,5910000.0,Al Furjan,AZIZI. DAISY,Commercial
17562764,Jabal Ali First,2115-,AZIZI DAISY,,1001,20.46,1F-36,0.89,10,2 B/R,,,,,,148.64,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562765,Jabal Ali First,2115-,AZIZI DAISY,,1106,10.32,1F-63,0.71,11,2 B/R,,,,,,119.07,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562766,Jabal Ali First,2115-,AZIZI DAISY,,207,56.25,1F-94,0.99,2,2 B/R,,,,,,164.99,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562767,Jabal Ali First,2115-,AZIZI DAISY,,803,7.1,1F-08,0.7,8,2 B/R,,,,,,116.77,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562711,Jabal Ali First,2115-,AZIZI DAISY,,204,50.21,G-05,0.97,2,2 B/R,,,,,,161.04,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562712,Jabal Ali First,2115-,AZIZI DAISY,,205,31.89,G-06,0.62,2,1 B/R,,,,,,103.3,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562713,Jabal Ali First,2115-,AZIZI DAISY,,1110,7.21,"G-24,G-25",0.46,11,1 B/R,,,,,,76.72,5910000.0,Al Furjan,AZIZI. DAISY,Commercial
17562714,Jabal Ali First,2115-,AZIZI DAISY,,801,20.46,1F-06,0.89,8,2 B/R,,,,,,148.64,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562816,Jabal Ali First,2115-,AZIZI DAISY,,310,7.17,G-28,0.46,3,1 B/R,,,,,,76.68,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562817,Jabal Ali First,2115-,AZIZI DAISY,,401,20.41,G-32,0.89,4,2 B/R,,,,,,148.59,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562818,Jabal Ali First,2115-,AZIZI DAISY,,503,7.04,G-61,0.7,5,2 B/R,,,,,,116.69,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562819,Jabal Ali First,2115-,AZIZI DAISY,,813,14.21,1F-18,0.74,8,2 B/R,,,,,,122.78,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562820,Jabal Ali First,2115-,AZIZI DAISY,,407,17.79,G-40,0.76,4,2 B/R,,,,,,126.59,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562821,Jabal Ali First,2115-,AZIZI DAISY,,606,10.32,G-79,0.71,6,2 B/R,,,,,,119.07,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562822,Jabal Ali First,2115-,AZIZI DAISY,,808,20.08,"1F-13, 1F-14",1.0,8,3 B/R,,,,,,166.27,5910000.0,Al Furjan,AZIZI. DAISY,Commercial
17562823,Jabal Ali First,2115-,AZIZI DAISY,,1113,14.21,1F-70,0.74,11,2 B/R,,,,,,122.78,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562824,Jabal Ali First,2115-,AZIZI DAISY,,511,7.1,G-70,0.48,5,1 B/R,,,,,,79.9,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562825,Jabal Ali First,2115-,AZIZI DAISY,,906,10.32,1F-26,0.71,9,2 B/R,,,,,,119.07,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562826,Jabal Ali First,2115-,AZIZI DAISY,,805,7.45,1F-10,0.47,8,1 B/R,,,,,,78.9,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562827,Jabal Ali First,2115-,AZIZI DAISY,,1105,7.45,1F-62,0.47,11,1 B/R,,,,,,78.9,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562828,Jabal Ali First,2115-,AZIZI DAISY,,1003,7.1,1F-38,0.7,10,2 B/R,,,,,,116.77,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562829,Jabal Ali First,2115-,AZIZI DAISY,,405,7.38,G-38,0.47,4,1 B/R,,,,,,78.83,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562830,Jabal Ali First,2115-,AZIZI DAISY,,307,17.79,1F-73,0.76,3,2 B/R,,,,,,126.59,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562831,Jabal Ali First,2115-,AZIZI DAISY,,508,20.06,"G-68, G-69",1.0,5,3 B/R,,,,,,166.22,5910000.0,Al Furjan,AZIZI. DAISY,Commercial
17562832,Jabal Ali First,2115-,AZIZI DAISY,,609,18.13,1F-77,0.87,6,2 B/R,,,,,,144.61,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562833,Jabal Ali First,2115-,AZIZI DAISY,,404,9.48,G-37,0.72,4,2 B/R,,,,,,120.57,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562834,Jabal Ali First,2115-,AZIZI DAISY,,1101,20.46,1F-53,0.89,11,2 B/R,,,,,,148.64,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562835,Jabal Ali First,2115-,AZIZI DAISY,,312,20.01,"G-33, G-34",1.0,3,3 B/R,,,,,,166.61,5910000.0,Al Furjan,AZIZI. DAISY,Commercial
17562836,Jabal Ali First,2115-,AZIZI DAISY,,810,7.21,1F-16,0.46,8,1 B/R,,,,,,76.72,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562837,Jabal Ali First,2115-,AZIZI DAISY,,402,17.09,1F-90,0.88,4,2 B/R,,,,,,146.19,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562838,Jabal Ali First,2115-,AZIZI DAISY,,811,7.15,1F-17,0.48,8,1 B/R,,,,,,79.95,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562715,Jabal Ali First,2115-,AZIZI DAISY,,403,7.04,G-36,0.7,4,2 B/R,,,,,,116.69,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562716,Jabal Ali First,2115-,AZIZI DAISY,,1107,17.79,1F-64,0.76,11,2 B/R,,,,,,126.59,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562717,Jabal Ali First,2115-,AZIZI DAISY,,910,7.21,1F-31,0.46,9,1 B/R,,,,,,76.72,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562718,Jabal Ali First,2115-,AZIZI DAISY,,1005,7.45,1F-42,0.47,10,1 B/R,,,,,,78.9,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562719,Jabal Ali First,2115-,AZIZI DAISY,,406,10.32,1F-107,0.71,4,2 B/R,,,,,,119.07,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562720,Jabal Ali First,2115-,AZIZI DAISY,,802,17.12,1F-07,0.88,8,2 B/R,,,,,,146.22,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562768,Jabal Ali First,2115-,AZIZI DAISY,,301,20.41,G-13,0.89,3,2 B/R,,,,,,148.59,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562769,Jabal Ali First,2115-,AZIZI DAISY,,908,20.08,"1F-28, 1F-29",1.0,9,3 B/R,,,,,,166.27,5910000.0,Al Furjan,AZIZI. DAISY,Commercial
17562770,Jabal Ali First,2115-,AZIZI DAISY,,804,9.53,1F-09,0.72,8,2 B/R,,,,,,120.62,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562771,Jabal Ali First,2115-,AZIZI DAISY,,1007,17.79,1F-44,0.76,10,2 B/R,,,,,,126.59,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562772,Jabal Ali First,2115-,AZIZI DAISY,,1013,14.21,1F-52,0.74,10,2 B/R,,,,,,122.78,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562721,Jabal Ali First,2115-,AZIZI DAISY,,211,113.99,"G-14, G-15",1.56,2,3 B/R,,,,,,260.49,5910000.0,Al Furjan,AZIZI. DAISY,Commercial
17562722,Jabal Ali First,2115-,AZIZI DAISY,,602,17.09,G-75,0.88,6,2 B/R,,,,,,146.19,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562723,Jabal Ali First,2115-,AZIZI DAISY,,604,9.48,G-77,0.72,6,2 B/R,,,,,,120.57,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562724,Jabal Ali First,2115-,AZIZI DAISY,,905,7.45,1F-25,0.47,9,1 B/R,,,,,,78.9,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562725,Jabal Ali First,2115-,AZIZI DAISY,,705,7.45,G-93,0.47,7,1 B/R,,,,,,78.9,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562726,Jabal Ali First,2115-,AZIZI DAISY,,708,20.08,"1F-57, 1F-58",1.0,7,3 B/R,,,,,,166.27,5910000.0,Al Furjan,AZIZI. DAISY,Commercial
17562727,Jabal Ali First,2115-,AZIZI DAISY,,1012,20.03,"1F-50, 1F-51",1.0,10,3 B/R,,,,,,166.67,5910000.0,Al Furjan,AZIZI. DAISY,Commercial
17562728,Jabal Ali First,2115-,AZIZI DAISY,,1108,20.07,"1F-65, 1F-66",1.0,11,3 B/R,,,,,,166.27,5910000.0,Al Furjan,AZIZI. DAISY,Commercial
17562729,Jabal Ali First,2115-,AZIZI DAISY,,807,17.79,1F-12,0.76,8,2 B/R,,,,,,126.59,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562730,Jabal Ali First,2115-,AZIZI DAISY,,707,17.79,G-95,0.76,7,2 B/R,,,,,,126.59,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562731,Jabal Ali First,2115-,AZIZI DAISY,,712,20.03,"1F-02, 1F-03",1.0,7,3 B/R,,,,,,166.67,5910000.0,Al Furjan,AZIZI. DAISY,Commercial
17562732,Jabal Ali First,2115-,AZIZI DAISY,,502,17.09,G-60,0.88,5,2 B/R,,,,,,146.19,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562733,Jabal Ali First,2115-,AZIZI DAISY,,902,17.12,1F-22,0.88,9,2 B/R,,,,,,146.22,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562734,Jabal Ali First,2115-,AZIZI DAISY,,509,18.13,G-66,0.87,5,2 B/R,,,,,,144.61,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562735,Jabal Ali First,2115-,AZIZI DAISY,,309,18.13,1F-87&1F-88,0.87,3,2 B/R,,,,,,144.61,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562736,Jabal Ali First,2115-,AZIZI DAISY,,203,53.63,G-04,0.98,2,2 B/R,,,,,,163.2,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562737,Jabal Ali First,2115-,AZIZI DAISY,,909,18.5,1F-30,0.87,9,2 B/R,,,,,,144.98,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562738,Jabal Ali First,2115-,AZIZI DAISY,,913,14.21,1F-33,0.74,9,2 B/R,,,,,,122.78,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562752,Jabal Ali First,2115-,AZIZI DAISY,,413,14.21,G-58,0.74,4,2 B/R,,,,,,122.78,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562753,Jabal Ali First,2115-,AZIZI DAISY,,505,7.38,G-63,0.47,5,1 B/R,,,,,,78.83,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562754,Jabal Ali First,2115-,AZIZI DAISY,,1102,17.15,1F-59,0.88,11,2 B/R,,,,,,146.25,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562755,Jabal Ali First,2115-,AZIZI DAISY,,701,20.46,G-89,0.89,7,2 B/R,,,,,,148.68,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562779,Jabal Ali First,2115-,AZIZI DAISY,,408,20.06,"G-52, G-53",1.0,4,3 B/R,,,,,,166.22,5910000.0,Al Furjan,AZIZI. DAISY,Commercial
17562780,Jabal Ali First,2115-,AZIZI DAISY,,1008,20.08,"1F-85,1F-86",1.0,10,3 B/R,,,,,,166.27,5910000.0,Al Furjan,AZIZI. DAISY,Commercial
17562781,Jabal Ali First,2115-,AZIZI DAISY,,1104,9.53,1F-61,0.72,11,2 B/R,,,,,,120.62,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562782,Jabal Ali First,2115-,AZIZI DAISY,,513,14.21,G-73,0.74,5,2 B/R,,,,,,122.78,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562783,Jabal Ali First,2115-,AZIZI DAISY,,202,123.52,G-03,1.51,2,2 B/R,,,,,,252.48,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562784,Jabal Ali First,2115-,AZIZI DAISY,,409,18.13,G-41,0.87,4,2 B/R,,,,,,144.61,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562785,Jabal Ali First,2115-,AZIZI DAISY,,302,17.09,"G-20, G-21",0.88,3,2 B/R,,,,,,146.19,5910000.0,Al Furjan,AZIZI. DAISY,Commercial
17562786,Jabal Ali First,2115-,AZIZI DAISY,,410,7.17,G-54,0.46,4,1 B/R,,,,,,76.68,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562787,Jabal Ali First,2115-,AZIZI DAISY,,901,20.46,1F-21,0.89,9,2 B/R,,,,,,148.64,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562788,Jabal Ali First,2115-,AZIZI DAISY,,809,18.5,1F-74,0.87,8,2 B/R,,,,,,144.98,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562789,Jabal Ali First,2115-,AZIZI DAISY,,1103,7.1,1F-60,0.7,11,2 B/R,,,,,,116.75,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562790,Jabal Ali First,2115-,AZIZI DAISY,,311,7.1,1F-11,0.48,3,1 B/R,,,,,,79.9,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562791,Jabal Ali First,2115-,AZIZI DAISY,,710,7.21,1F-01,0.46,7,1 B/R,,,,,,76.72,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562792,Jabal Ali First,2115-,AZIZI DAISY,,303,7.04,G-16,0.7,3,2 B/R,,,,,,116.69,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562793,Jabal Ali First,2115-,AZIZI DAISY,,1111,7.15,1F-69,0.48,11,1 B/R,,,,,,79.95,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562794,Jabal Ali First,2115-,AZIZI DAISY,,611,7.1,G-85,0.48,6,1 B/R,,,,,,79.9,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562795,Jabal Ali First,2115-,AZIZI DAISY,,1006,10.32,1F-43,0.71,10,2 B/R,,,,,,119.07,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562796,Jabal Ali First,2115-,AZIZI DAISY,,201,84.64,"G-01, G-02  1",1.28,2,2 B/R,,,,,,212.81,5910000.0,Al Furjan,AZIZI. DAISY,Commercial
17562797,Jabal Ali First,2115-,AZIZI DAISY,,713,14.21,1F-05,0.74,7,2 B/R,,,,,,122.78,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562798,Jabal Ali First,2115-,AZIZI DAISY,,501,20.41,G-59,0.89,5,2 B/R,,,,,,148.59,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562799,Jabal Ali First,2115-,AZIZI DAISY,,912,20.03,"1F-34, 1F-35",1.0,9,3 B/R,,,,,,166.67,5910000.0,Al Furjan,AZIZI. DAISY,Commercial
17562800,Jabal Ali First,2115-,AZIZI DAISY,,1009,18.5,1F-45,0.87,10,2 B/R,,,,,,144.98,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562801,Jabal Ali First,2115-,AZIZI DAISY,,907,17.79,1F-27,0.76,9,2 B/R,,,,,,126.59,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562802,Jabal Ali First,2115-,AZIZI DAISY,,703,7.1,G-91,0.7,7,2 B/R,,,,,,116.77,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562803,Jabal Ali First,2115-,AZIZI DAISY,,210,15.57,G-12,0.53,2,1 B/R,,,,,,88.5,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562804,Jabal Ali First,2115-,AZIZI DAISY,,702,17.12,1F-76,0.88,7,2 B/R,,,,,,146.22,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562805,Jabal Ali First,2115-,AZIZI DAISY,,607,17.79,G-80,0.76,6,2 B/R,,,,,,126.59,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562806,Jabal Ali First,2115-,AZIZI DAISY,,1004,9.53,1F-41,0.72,10,2 B/R,,,,,,120.62,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562807,Jabal Ali First,2115-,AZIZI DAISY,,1109,18.13,1F-67,0.87,11,2 B/R,,,,,,144.61,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562808,Jabal Ali First,2115-,AZIZI DAISY,,206,19.53,G-07,0.77,2,2 B/R,,,,,,128.31,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562809,Jabal Ali First,2115-,AZIZI DAISY,,711,7.15,1F-04,0.48,7,1 B/R,,,,,,79.95,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562810,Jabal Ali First,2115-,AZIZI DAISY,,512,20.01,"G-71, G-72",1.0,5,3 B/R,,,,,,166.61,5910000.0,Al Furjan,AZIZI. DAISY,Commercial
17562811,Jabal Ali First,2115-,AZIZI DAISY,,613,14.21,G-86,0.74,6,2 B/R,,,,,,122.78,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562812,Jabal Ali First,2115-,AZIZI DAISY,,806,10.32,G-29,0.71,8,2 B/R,,,,,,119.07,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562813,Jabal Ali First,2115-,AZIZI DAISY,,308,20.06,"G-26, G-27",1.0,3,3 B/R,,,,,,166.22,5910000.0,Al Furjan,AZIZI. DAISY,Commercial
17562814,Jabal Ali First,2115-,AZIZI DAISY,,706,10.32,G-94,0.71,7,2 B/R,,,,,,119.07,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562815,Jabal Ali First,2115-,AZIZI DAISY,,601,20.41,1F-98,0.89,6,2 B/R,,,,,,148.63,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562775,Jabal Ali First,2115-,AZIZI DAISY,,1112,20.06,"1F-71,1F-72",1.0,11,3 B/R,,,,,,166.67,5910000.0,Al Furjan,AZIZI. DAISY,Commercial
17562776,Jabal Ali First,2115-,AZIZI DAISY,,411,7.1,G-57,0.48,4,1 B/R,,,,,,79.9,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562777,Jabal Ali First,2115-,AZIZI DAISY,,709,18.13,1F-54,0.87,7,2 B/R,,,,,,144.61,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562778,Jabal Ali First,2115-,AZIZI DAISY,,305,7.38,G-22,0.47,3,1 B/R,,,,,,78.83,5910000,Al Furjan,AZIZI. DAISY,Commercial
17562707,Jabal Ali First,2115-,AZIZI DAISY,,,,,,12,,13.0,,,,,,5910000,Al Furjan,AZIZI. DAISY,Commercial
5386403,Jabal Ali First,2116-,AFSBDMOTHA0228,,,,,,2,3 B/R,,,,,,227.5,5910000,Al Furjan,AL FURJAN,Commercial
12357042,Jabal Ali First,2116-,,AFSBDMOTHA0228,,,,,,,,,,,,224.0,5910000,Al Furjan,AL FURJAN,Commercial
5384118,Jabal Ali First,2117-,AFSDQCOV5B0819,,,,,,2,5 B/R,,,,,,600.0,5910000,Al Furjan,AL FURJAN,Commercial
12358842,Jabal Ali First,2117-,,AFSDQCOV5B0819,,,,,,,,,,,,600.0,5910000,Al Furjan,AL FURJAN,Commercial
12359216,Jabal Ali First,2118-,,AFRA011,,,,,,,,,,,,3081.04,5910000,Al Furjan,AZIZI. TULIP,Commercial
17647976,Jabal Ali First,2118-,AZIZI TULIP,,905,8.84,1F-31,0.91,9,2 B/R,,,,,,113.01,5910000,Al Furjan,AZIZI. TULIP,Commercial
17647977,Jabal Ali First,2118-,AZIZI TULIP,,305,8.78,G-15,0.91,3,2 B/R,,,,,,112.95,5910000,Al Furjan,AZIZI. TULIP,Commercial
17647978,Jabal Ali First,2118-,AZIZI TULIP,,203,34.84,G-03,1.13,2,2 B/R,,,,,,139.74,5910000,Al Furjan,AZIZI. TULIP,Commercial
17647979,Jabal Ali First,2118-,AZIZI TULIP,,303,8.8,G-11,0.65,3,1 B/R,,,,,,80.46,5910000,Al Furjan,AZIZI. TULIP,Commercial
17647980,Jabal Ali First,2118-,AZIZI TULIP,,807,15.31,1F-21,1.0,8,2 B/R,,,,,,123.36,5910000,Al Furjan,AZIZI. TULIP,Commercial
17647981,Jabal Ali First,2118-,AZIZI TULIP,,907,15.31,1F-67,1.0,9,2 B/R,,,,,,123.36,5910000,Al Furjan,AZIZI. TULIP,Commercial
17647982,Jabal Ali First,2118-,AZIZI TULIP,,409,19.42,"G-34 , G-35",1.28,4,3 B/R,,,,,,158.16,5910000.0,Al Furjan,AZIZI. TULIP,Commercial
17647983,Jabal Ali First,2118-,AZIZI TULIP,,308,19.42,"G-18 , G-19",1.28,3,3 B/R,,,,,,158.26,5910000.0,Al Furjan,AZIZI. TULIP,Commercial
17647984,Jabal Ali First,2118-,AZIZI TULIP,,304,9.08,G-14,0.66,3,1 B/R,,,,,,81.11,5910000,Al Furjan,AZIZI. TULIP,Commercial
17647985,Jabal Ali First,2118-,AZIZI TULIP,,802,11.2,1F-16,1.08,8,2 B/R,,,,,,133.45,5910000,Al Furjan,AZIZI. TULIP,Commercial
17647986,Jabal Ali First,2118-,AZIZI TULIP,,404,9.08,1F-66,0.66,4,1 B/R,,,,,,81.11,5910000,Al Furjan,AZIZI. TULIP,Commercial
17647987,Jabal Ali First,2118-,AZIZI TULIP,,403,8.8,1F-65,0.65,4,1 B/R,,,,,,80.46,5910000,Al Furjan,AZIZI. TULIP,Commercial
17647988,Jabal Ali First,2118-,AZIZI TULIP,,410,15.62,G-37,1.13,4,2 B/R,,,,,,139.38,5910000,Al Furjan,AZIZI. TULIP,Commercial
17647989,Jabal Ali First,2118-,AZIZI TULIP,,603,8.8,G-65,0.65,6,1 B/R,,,,,,80.47,5910000,Al Furjan,AZIZI. TULIP,Commercial
17647990,Jabal Ali First,2118-,AZIZI TULIP,,1107,15.31,1F-57,1.0,11,2 B/R,,,,,,123.36,5910000,Al Furjan,AZIZI. TULIP,Commercial
17647991,Jabal Ali First,2118-,AZIZI TULIP,,808,19.22,"1F-23 , 1F-24",1.28,8,3 B/R,,,,,,158.05,5910000.0,Al Furjan,AZIZI. TULIP,Commercial
17647992,Jabal Ali First,2118-,AZIZI TULIP,,1010,15.62,"1F-78 , 1F-79",1.13,10,2 B/R,,,,,,139.38,5910000.0,Al Furjan,AZIZI. TULIP,Commercial
17647993,Jabal Ali First,2118-,AZIZI TULIP,,710,15.61,1F-04,1.13,7,2 B/R,,,,,,139.38,5910000,Al Furjan,AZIZI. TULIP,Commercial
17647994,Jabal Ali First,2118-,AZIZI TULIP,,707,15.33,1F-74,1.0,7,2 B/R,,,,,,123.35,5910000,Al Furjan,AZIZI. TULIP,Commercial
17648003,Jabal Ali First,2118-,AZIZI TULIP,,904,9.13,1F-30,0.66,9,1 B/R,,,,,,81.17,5910000,Al Furjan,AZIZI. TULIP,Commercial
17648004,Jabal Ali First,2118-,AZIZI TULIP,,307,15.31,G-17,1.0,3,2 B/R,,,,,,123.37,5910000,Al Furjan,AZIZI. TULIP,Commercial
17648005,Jabal Ali First,2118-,AZIZI TULIP,,1108,19.22,"1F-58 , 1F-59",1.28,11,3 B/R,,,,,,158.05,5910000.0,Al Furjan,AZIZI. TULIP,Commercial
17648006,Jabal Ali First,2118-,AZIZI TULIP,,605,8.78,"G-67 , G-68",0.91,6,2 B/R,,,,,,112.96,5910000.0,Al Furjan,AZIZI. TULIP,Commercial
17648007,Jabal Ali First,2118-,AZIZI TULIP,,805,8.84,1F-19,0.91,8,2 B/R,,,,,,113.01,5910000,Al Furjan,AZIZI. TULIP,Commercial
17648008,Jabal Ali First,2118-,AZIZI TULIP,,709,19.34,"1F-14 , 1F-15",1.28,7,3 B/R,,,,,,158.04,5910000.0,Al Furjan,AZIZI. TULIP,Commercial
17648009,Jabal Ali First,2118-,AZIZI TULIP,,402,11.2,G-24,1.08,4,2 B/R,,,,,,133.44,5910000,Al Furjan,AZIZI. TULIP,Commercial
17648010,Jabal Ali First,2118-,AZIZI TULIP,,702,11.27,G-20,1.08,7,2 B/R,,,,,,133.44,5910000,Al Furjan,AZIZI. TULIP,Commercial
17648011,Jabal Ali First,2118-,AZIZI TULIP,,607,15.33,G-70,1.0,6,2 B/R,,,,,,123.35,5910000,Al Furjan,AZIZI. TULIP,Commercial
17648012,Jabal Ali First,2118-,AZIZI TULIP,,1106,9.54,1F-56,0.93,11,2 B/R,,,,,,114.68,5910000,Al Furjan,AZIZI. TULIP,Commercial
